Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
I10	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	100	18.09.2016	2817.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	101	19.10.2016	2848.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	102	18.11.2016	2878.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	103	19.12.2016	2909.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	104	18.01.2017	2939.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	105	18.02.2017	2970.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	106	20.03.2017	3000.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	107	20.04.2017	3031.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	108	20.05.2017	3061.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	109	19.06.2017	3091.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
I10	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
I2	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74590950e+02
I2	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74533357e+02
I2	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74376613e+02
I2	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74095580e+02
I2	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73637739e+02
I2	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73062894e+02
I2	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72329432e+02
I2	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71268214e+02
I2	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70057748e+02
I2	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68414320e+02
I2	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66946903e+02
I2	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65501482e+02
I2	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63810301e+02
I2	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62120036e+02
I2	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60297808e+02
I2	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58338965e+02
I2	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58026273e+02
I2	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57386166e+02
I2	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56464893e+02
I2	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54342482e+02
I2	29	23.10.2010	660.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50321215e+02	+1.49900894e+02
I2	30	21.11.2010	689.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49452956e+02	+1.49026564e+02
I2	31	22.12.2010	720.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48602142e+02	+1.48175731e+02
I2	32	20.01.2011	749.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47950442e+02	+1.47524028e+02
I2	33	20.02.2011	780.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47382626e+02	+1.46956231e+02
I2	34	22.03.2011	810.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47006252e+02	+1.46579880e+02
I2	35	20.04.2011	839.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.46836532e+02	+1.46410179e+02
I2	36	21.05.2011	870.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.46894965e+02	+1.46468665e+02
I2	37	20.06.2011	900.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47086800e+02	+1.46660529e+02
I2	38	20.07.2011	930.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47343212e+02	+1.46916972e+02
I2	39	20.08.2011	961.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47659350e+02	+1.47233114e+02
I2	40	19.09.2011	991.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.47954498e+02	+1.47528286e+02
I2	41	20.10.2011	1022.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48271747e+02	+1.47845550e+02
I2	42	19.11.2011	1052.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48598802e+02	+1.48172607e+02
I2	43	20.12.2011	1083.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.48918076e+02	+1.48491899e+02
I2	44	19.01.2012	1113.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49220431e+02	+1.48794263e+02
I2	45	18.02.2012	1143.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49530962e+02	+1.49104790e+02
I2	46	20.03.2012	1174.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.49866384e+02	+1.49440206e+02
I2	47	19.04.2012	1204.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50171387e+02	+1.49745225e+02
I2	48	20.05.2012	1235.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50494287e+02	+1.50068129e+02
I2	49	19.06.2012	1265.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.50776814e+02	+1.50350678e+02
I2	50	20.07.2012	1296.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51109414e+02	+1.50683254e+02
I2	51	19.08.2012	1326.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51401964e+02	+1.50975830e+02
I2	52	18.09.2012	1356.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.51727871e+02	+1.51301720e+02
I2	53	19.10.2012	1387.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52033860e+02	+1.51607733e+02
I2	54	18.11.2012	1417.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52346564e+02	+1.51920434e+02
I2	55	19.12.2012	1448.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52664701e+02	+1.52238581e+02
I2	56	18.01.2013	1478.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.52966062e+02	+1.52539946e+02
I2	57	18.02.2013	1509.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53261870e+02	+1.52835758e+02
I2	58	20.03.2013	1539.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53557457e+02	+1.53131352e+02
I2	59	20.04.2013	1570.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.53881166e+02	+1.53455061e+02
I2	60	20.05.2013	1600.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54196471e+02	+1.53770362e+02
I2	61	19.06.2013	1630.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54490150e+02	+1.54064061e+02
I2	62	20.07.2013	1661.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.54811880e+02	+1.54385788e+02
I2	63	19.08.2013	1691.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55114363e+02	+1.54688274e+02
I2	64	19.09.2013	1722.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55440316e+02	+1.55014228e+02
I2	65	19.10.2013	1752.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.55770282e+02	+1.55344185e+02
I2	66	19.11.2013	1783.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56075693e+02	+1.55649617e+02
I2	67	19.12.2013	1813.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56393252e+02	+1.55967171e+02
I2	68	19.01.2014	1844.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56700839e+02	+1.56274765e+02
I2	69	18.02.2014	1874.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.56988923e+02	+1.56562854e+02
I2	70	20.03.2014	1904.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57285618e+02	+1.56859552e+02
I2	71	20.04.2014	1935.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57593820e+02	+1.57167762e+02
I2	72	20.05.2014	1965.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.57905221e+02	+1.57479155e+02
I2	73	20.06.2014	1996.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58207052e+02	+1.57781006e+02
I2	74	20.07.2014	2026.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58517054e+02	+1.58090991e+02
I2	75	20.08.2014	2057.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.58826182e+02	+1.58400132e+02
I2	76	19.09.2014	2087.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59121363e+02	+1.58695318e+02
I2	77	19.10.2014	2117.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59421372e+02	+1.58995330e+02
I2	78	19.11.2014	2148.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.59730954e+02	+1.59304926e+02
I2	79	19.12.2014	2178.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60053577e+02	+1.59627539e+02
I2	80	19.01.2015	2209.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60352968e+02	+1.59926946e+02
I2	81	18.02.2015	2239.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60664891e+02	+1.60238868e+02
I2	82	21.03.2015	2270.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.60989815e+02	+1.60563794e+02
I2	83	20.04.2015	2300.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61281621e+02	+1.60855624e+02
I2	84	21.05.2015	2331.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61612158e+02	+1.61186149e+02
I2	85	20.06.2015	2361.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.61904270e+02	+1.61478278e+02
I2	86	20.07.2015	2391.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62195927e+02	+1.61769948e+02
I2	87	20.08.2015	2422.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62501910e+02	+1.62075931e+02
I2	88	19.09.2015	2452.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.62796358e+02	+1.62370393e+02
I2	89	20.10.2015	2483.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63130709e+02	+1.62704725e+02
I2	90	19.11.2015	2513.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63418550e+02	+1.62992586e+02
I2	91	20.12.2015	2544.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.63726231e+02	+1.63300266e+02
I2	92	19.01.2016	2574.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64018007e+02	+1.63592062e+02
I2	93	18.02.2016	2604.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64315738e+02	+1.63889800e+02
I2	94	20.03.2016	2635.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64630502e+02	+1.64204559e+02
I2	95	19.04.2016	2665.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.64926002e+02	+1.64500068e+02
I2	96	20.05.2016	2696.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65221239e+02	+1.64795319e+02
I2	97	19.06.2016	2726.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65524229e+02	+1.65098303e+02
I2	98	20.07.2016	2757.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.65848622e+02	+1.65422691e+02
I2	99	19.08.2016	2787.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66131247e+02	+1.65705331e+02
I2	100	18.09.2016	2817.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66432197e+02	+1.66006282e+02
I2	101	19.10.2016	2848.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.66754493e+02	+1.66328574e+02
I2	102	18.11.2016	2878.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67060226e+02	+1.66634326e+02
I2	103	19.12.2016	2909.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67387691e+02	+1.66961796e+02
I2	104	18.01.2017	2939.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67699737e+02	+1.67273837e+02
I2	105	18.02.2017	2970.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.67994472e+02	+1.67568596e+02
I2	106	20.03.2017	3000.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68314753e+02	+1.67888865e+02
I2	107	20.04.2017	3031.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68605492e+02	+1.68179626e+02
I2	108	20.05.2017	3061.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.68921686e+02	+1.68495808e+02
I2	109	19.06.2017	3091.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69224523e+02	+1.68798653e+02
I2	110	20.07.2017	3122.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.69602266e+02	+1.69176429e+02
I2	111	19.08.2017	3152.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70024960e+02	+1.69599123e+02
I2	112	19.09.2017	3183.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70497623e+02	+1.70071783e+02
I2	113	19.10.2017	3213.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.70943930e+02	+1.70518112e+02
I2	114	19.11.2017	3244.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71409721e+02	+1.70983908e+02
I2	115	19.12.2017	3274.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.71879834e+02	+1.71454015e+02
I2	116	19.01.2018	3305.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72360999e+02	+1.71935190e+02
I2	117	18.02.2018	3335.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.72819693e+02	+1.72393897e+02
I2	118	20.03.2018	3365.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73318198e+02	+1.72892430e+02
I2	119	20.04.2018	3396.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.73889387e+02	+1.73463641e+02
I2	120	20.05.2018	3426.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.74475308e+02	+1.74049567e+02
I2	121	20.06.2018	3457.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75095151e+02	+1.74669418e+02
I2	122	20.07.2018	3487.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.75717200e+02	+1.75291479e+02
I2	123	20.08.2018	3518.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76360936e+02	+1.75935232e+02
I2	124	19.09.2018	3548.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.76970600e+02	+1.76544912e+02
I2	125	19.10.2018	3578.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.77592869e+02	+1.77167182e+02
I2	126	19.11.2018	3609.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78226195e+02	+1.77800519e+02
I2	127	19.12.2018	3639.0000	+0.00000000e+00	+6.36000000e+02	+0.00000000e+00	+1.78832162e+02	+1.78406506e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
I3	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74690058e+02
I3	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74626922e+02
I3	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74462497e+02
I3	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74169560e+02
I3	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73695052e+02
I3	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73106452e+02
I3	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72354941e+02
I3	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71255423e+02
I3	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70026736e+02
I3	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68398470e+02
I3	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66931439e+02
I3	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65479947e+02
I3	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63772787e+02
I3	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62068132e+02
I3	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60235158e+02
I3	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58269800e+02
I3	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57955640e+02
I3	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57310583e+02
I3	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56383355e+02
I3	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54251111e+02
I3	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.52880519e+02
