Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление, Бара	WBP9, Бара
P20	90	19.11.2015	2513	70.6006897	246.16229	128.159109	145.215232
P20	91	20.12.2015	2544	68.6777661	245.693854	127.97364	145.877213
P20	92	19.01.2016	2574	69.8564372	255.500493	128.946491	145.746047
P20	93	18.02.2016	2604	68.8253157	257.814744	128.771364	146.096673
P20	94	20.03.2016	2635	65.2725295	250.76064	129.607698	147.231003
P20	95	19.04.2016	2665	65.3447063	256.307524	130.321306	147.493239
P20	96	20.05.2016	2696	65.6420443	263.088866	128.831348	147.565402
P20	97	19.06.2016	2726	61.8563614	253.803159	128.980275	148.775607
P20	98	20.07.2016	2757	59.3329739	248.742246	129.432572	149.844604
P20	99	19.08.2016	2787	59.4662248	253.914825	129.862805	150.078352
P20	100	18.09.2016	2817	57.9335028	252.375667	129.665615	150.713002
P20	101	19.10.2016	2848	55.9117627	248.557337	129.369829	151.587402
P20	102	18.11.2016	2878	58.0882938	262.388926	129.991047	151.213827
P20	103	19.12.2016	2909	57.6507299	265.60104	129.603562	151.471039
P20	104	18.01.2017	2939	54.8059487	257.656081	130.113774	152.546392
P20	105	18.02.2017	2970	56.8828208	271.660469	130.072405	152.186164
P20	106	20.03.2017	3000	52.9403073	258.227463	131.236241	153.544681
P20	107	20.04.2017	3031	54.4834593	269.812941	129.675957	153.374091
P20	108	20.05.2017	3061	51.8899018	261.980868	130.169621	154.375717
P20	109	19.06.2017	3091	51.176147	262.607173	129.282266	154.911338
P20	110	20.07.2017	3122	52.8757945	275.405145	130.917703	154.589755
P20	111	19.08.2017	3152	50.5987223	268.530178	131.200388	155.506783
P20	112	19.09.2017	3183	48.1556581	260.229612	129.926926	156.715991
P20	113	19.10.2017	3213	50.1408437	274.379746	130.555038	156.470726
P20	114	19.11.2017	3244	47.9825145	267.319256	131.690606	157.439286
P20	115	19.12.2017	3274	45.2761868	256.504223	132.716546	158.791129
P20	116	19.01.2018	3305	45.694038	262.374822	132.272523	159.160485
P20	117	18.02.2018	3335	46.0182039	267.930476	131.796785	159.410958
P20	118	20.03.2018	3365	46.6272232	275.239657	131.595458	159.528547
P20	119	20.04.2018	3396	47.0165528	281.657117	132.758604	159.730279
P20	120	20.05.2018	3426	45.1507721	274.962338	131.456184	160.783093
P20	121	20.06.2018	3457	44.0051752	272.085235	133.344658	161.74433
P20	122	20.07.2018	3487	43.4037634	272.101527	133.474969	162.496244
P20	123	20.08.2018	3518	43.5078725	276.482807	134.282346	162.99456
P20	124	19.09.2018	3548	43.3013929	278.956627	133.651475	163.553333
P20	125	19.10.2018	3578	41.5841507	271.974979	134.038961	164.719348
P20	126	19.11.2018	3609	40.9052657	271.191064	135.297944	165.589372
P20	127	19.12.2018	3639	41.4482174	278.090903	135.07869	165.923043
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P3	2	02.01.2009	1	0	0	0	160.469207
P3	3	03.01.2009	2	0	0	0	160.469207
P3	4	08.01.2009	7	0	0	0	160.469207
P3	5	16.01.2009	15	0	0	0	160.469207
P3	6	31.01.2009	30	0	0	0	160.469207
P3	7	01.03.2009	59	0	0	0	160.469207
P3	8	01.04.2009	90	0	0	0	160.469207
P3	9	30.04.2009	119	0	0	0	160.469207
P3	10	30.05.2009	149	0	0	0	160.463128
P3	11	30.06.2009	180	0	0	0	160.437321
P3	12	29.07.2009	209	0	0	0	160.377938
P3	13	29.08.2009	240	0	0	0	160.068051
P3	14	28.09.2009	270	0	0	0	158.931942
P3	15	27.10.2009	299	0	0	0	156.386332
P3	16	27.11.2009	330	0	0	0	154.015417
P3	17	26.12.2009	359	0	0	0	151.896119
P3	18	26.01.2010	390	0	0	0	149.650795
P3	19	25.02.2010	420	0	0	0	147.357915
P3	20	26.03.2010	449	0	0	0	145.043659
P3	21	26.04.2010	480	315.048736	0.0431541359	135.058696	132.801329
P3	22	25.05.2010	509	324.843935	0.0455348052	133.568049	128.454333
P3	23	24.06.2010	539	320.367671	0.0459494518	130.213058	124.64222
P3	24	25.07.2010	570	326.51088	0.0480904479	126.219613	120.845047
P3	25	30.07.2010	575	323.415351	0.047888988	122.527469	120.065276
P3	26	09.08.2010	585	307.450478	0.0459822452	121.573924	118.503767
P3	27	23.08.2010	599	322.375922	0.0490477386	120.469384	115.946837
P3	28	23.09.2010	630	314.406385	0.0495050466	118.509203	111.445415
P3	29	23.10.2010	660	323.634625	0.052804705	116.853082	107.331619
P3	30	21.11.2010	689	311.872048	0.0525617984	112.736221	104.080766
P3	31	22.12.2010	720	322.765976	0.0564941466	111.277979	100.657389
P3	32	20.01.2011	749	309.504308	0.0559720078	109.506715	98.1722366
P3	33	20.02.2011	780	318.999046	0.0598941616	107.30315	95.5871667
P3	34	22.03.2011	810	321.082503	0.062516825	106.343399	93.4261518
P3	35	20.04.2011	839	316.266757	0.0637432923	105.354001	91.6617456
P3	36	21.05.2011	870	306.813828	0.064122282	104.514219	90.0101288
P3	37	20.06.2011	900	322.202385	0.0699445671	102.950488	88.2494801
P3	38	20.07.2011	930	317.553291	0.0714692121	102.564381	86.9346228
P3	39	20.08.2011	961	323.438335	0.0757850965	102.22378	85.5934215
P3	40	19.09.2011	991	320.004932	0.0779678548	100.559385	84.5027002
P3	41	20.10.2011	1022	315.713016	0.0800635428	101.989358	83.6017819
P3	42	19.11.2011	1052	318.718863	0.0840866554	100.600754	82.6957974
P3	43	20.12.2011	1083	317.303887	0.0871427389	101.146129	81.9133637
P3	44	19.01.2012	1113	314.436149	0.0897005753	99.6561716	81.3069815
P3	45	18.02.2012	1143	311.746445	0.0923052656	99.656861	80.7988923
P3	46	20.03.2012	1174	324.166253	0.103117177	98.6447103	80.1854458
P3	47	19.04.2012	1204	326.104275	0.119204601	100.046415	79.7601716
P3	48	20.05.2012	1235	315.64208	0.130329608	98.5929996	79.5293353
P3	49	19.06.2012	1265	319.875373	0.147107267	99.0749433	79.2121163
P3	50	20.07.2012	1296	312.383263	0.158266672	99.2204227	79.0972368
P3	51	19.08.2012	1326	319.133684	0.17647609	99.4707025	78.8839043
P3	52	18.09.2012	1356	322.691158	0.193321527	98.3420303	78.6946168
P3	53	19.10.2012	1387	315.35461	0.20314996	99.4948342	78.7437961
P3	54	18.11.2012	1417	313.528222	0.215347662	98.8598268	78.8077607
P3	55	19.12.2012	1448	321.640983	0.235436869	98.020045	78.7980614
P3	56	18.01.2013	1478	313.741056	0.242604263	98.3489251	79.0737561
P3	57	18.02.2013	1509	313.424324	0.255646408	99.199049	79.312985
P3	58	20.03.2013	1539	328.243949	0.281851458	99.1494067	79.3195611
P3	59	20.04.2013	1570	328.84962	0.296279612	98.8425899	79.5901056
P3	60	20.05.2013	1600	319.393437	0.299912911	98.8088056	80.0849946
P3	61	19.06.2013	1630	309.176188	0.301412354	97.8269917	80.6212333
P3	62	20.07.2013	1661	311.796586	0.315643913	99.154233	80.9624997
P3	63	19.08.2013	1691	319.078823	0.334686947	99.0308168	81.1467464
P3	64	19.09.2013	1722	313.526215	0.339784894	98.6929736	81.5841268
P3	65	19.10.2013	1752	320.706887	0.358633465	99.2824756	81.7969427
P3	66	19.11.2013	1783	317.291214	0.365345627	98.3475461	82.1763928
P3	67	19.12.2013	1813	318.032437	0.376193114	98.8605163	82.4945313
P3	68	19.01.2014	1844	316.377385	0.384004777	99.7030559	82.8688547
P3	69	18.02.2014	1874	321.346387	0.39965261	100.129842	83.0953803
P3	70	20.03.2014	1904	319.566753	0.406437144	100.123636	83.3802456
P3	71	20.04.2014	1935	306.8996	0.398109862	99.7175349	83.9822486
P3	72	20.05.2014	1965	318.259142	0.421377545	99.2004279	84.1242043
P3	73	20.06.2014	1996	316.474404	0.426905508	99.1707805	84.5210075
P3	74	20.07.2014	2026	318.313519	0.436961104	99.1659541	84.7907699
P3	75	20.08.2014	2057	307.549518	0.428712156	99.4741499	85.3496979
P3	76	19.09.2014	2087	322.246543	0.456677458	99.2231806	85.418136
P3	77	19.10.2014	2117	321.547588	0.462391858	99.3590074	85.735141
P3	78	19.11.2014	2148	323.030161	0.471238774	100.473201	86.1114109
P3	79	19.12.2014	2178	313.436608	0.462782406	99.9154145	86.6436883
P3	80	19.01.2015	2209	317.944321	0.475439335	100.101573	86.978977
P3	81	18.02.2015	2239	315.995713	0.47788685	99.8712881	87.4149907
P3	82	21.03.2015	2270	313.318615	0.479015055	100.352542	87.8898457
P3	83	20.04.2015	2300	316.29824	0.4885905	99.6506558	88.280159
P3	84	21.05.2015	2331	324.054334	0.506006039	100.011252	88.5286096
P3	85	20.06.2015	2361	321.84606	0.507359832	99.4913868	88.8511528
P3	86	20.07.2015	2391	320.261987	0.509382576	100.39529	89.2459202
P3	87	20.08.2015	2422	323.968894	0.519895761	100.807597	89.6063696
P3	88	19.09.2015	2452	310.903803	0.502467217	101.037192	90.2967381
P3	89	20.10.2015	2483	314.012759	0.511500581	100.857928	90.7243531
P3	90	19.11.2015	2513	318.940784	0.523605571	101.360556	91.0329044
P3	91	20.12.2015	2544	311.485913	0.515016752	101.559815	91.5738082
P3	92	19.01.2016	2574	320.940973	0.534767135	100.516638	91.8404955
P3	93	18.02.2016	2604	317.990805	0.53389462	100.871028	92.2847245
P3	94	20.03.2016	2635	320.633615	0.543204958	100.643501	92.6894263
P3	95	19.04.2016	2665	326.761196	0.559383977	101.139234	93.0071639
P3	96	20.05.2016	2696	322.649252	0.559588442	101.141992	93.4451026
P3	97	19.06.2016	2726	318.932129	0.562471456	100.759333	93.9420152
P3	98	20.07.2016	2757	316.417932	0.583548389	100.597996	94.4550542
P3	99	19.08.2016	2787	316.839595	0.624574939	101.965916	94.7899055
P3	100	18.09.2016	2817	314.587657	0.674362712	100.958592	95.3359316
P3	101	19.10.2016	2848	321.500042	0.777057565	101.752179	95.6807832
P3	102	18.11.2016	2878	313.686078	1.04488235	102.132769	96.3643592
P3	103	19.12.2016	2909	317.334264	1.6324561	101.872147	96.7426913
P3	104	18.01.2017	2939	305.250512	2.27297804	102.541629	97.4263255
P3	105	18.02.2017	2970	315.551488	4.820792	102.292038	97.6706457
P3	106	20.03.2017	3000	307.974254	7.7838464	102.444412	98.1973164
P3	107	20.04.2017	3031	302.481785	11.0709848	102.063132	98.6903923
P3	108	20.05.2017	3061	304.019863	14.8657674	103.149057	99.0227853
P3	109	19.06.2017	3091	295.917606	18.6384541	102.777429	99.5485834
P3	110	20.07.2017	3122	290.673571	24.6552293	102.247222	100.109139
P3	111	19.08.2017	3152	290.052322	31.2612381	103.59308	100.660533
P3	112	19.09.2017	3183	280.118238	36.0850622	102.956004	101.423453
P3	113	19.10.2017	3213	274.161	40.4856899	103.804749	102.153339
P3	114	19.11.2017	3244	267.612742	44.429528	104.124666	102.943339
P3	115	19.12.2017	3274	269.156452	49.0104978	103.926096	103.491543
P3	116	19.01.2018	3305	265.980812	52.8110081	104.781047	104.114852
P3	117	18.02.2018	3335	268.124557	57.2387325	104.863094	104.615679
P3	118	20.03.2018	3365	257.189485	59.3970052	104.596267	105.472769
P3	119	20.04.2018	3396	255.764075	63.9197353	104.676246	106.21785
P3	120	20.05.2018	3426	254.346545	68.3709848	105.14578	106.803418
P3	121	20.06.2018	3457	243.96624	70.8187801	104.774152	107.713274
P3	122	20.07.2018	3487	242.557216	75.517514	105.322975	108.512807
P3	123	20.08.2018	3518	238.845498	79.5742623	105.772513	109.327717
P3	124	19.09.2018	3548	237.066705	83.9845053	106.473021	110.035836
P3	125	19.10.2018	3578	235.101026	88.235014	106.889464	110.674208
P3	126	19.11.2018	3609	227.096368	90.8289022	106.401315	111.594079
P3	127	19.12.2018	3639	217.830043	92.9418173	106.826722	112.564262
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P4	2	02.01.2009	1	0	0	0	157.205509
P4	3	03.01.2009	2	0	0	0	157.205509
P4	4	08.01.2009	7	0	0	0	157.205509
P4	5	16.01.2009	15	0	0	0	157.205509
P4	6	31.01.2009	30	0	0	0	157.205509
P4	7	01.03.2009	59	0	0	0	157.205509
P4	8	01.04.2009	90	0	0	0	157.205509
P4	9	30.04.2009	119	0	0	0	157.205509
P4	10	30.05.2009	149	0	0	0	157.200923
P4	11	30.06.2009	180	0	0	0	157.180911
P4	12	29.07.2009	209	0	0	0	157.121765
P4	13	29.08.2009	240	0	0	0	156.364059
P4	14	28.09.2009	270	0	0	0	154.070774
P4	15	27.10.2009	299	0	0	0	151.947524
P4	16	27.11.2009	330	0	0	0	149.798709
P4	17	26.12.2009	359	0	0	0	147.846381
P4	18	26.01.2010	390	0	0	0	145.811209
P4	19	25.02.2010	420	0	0	0	142.29713
P4	20	26.03.2010	449	0	0	0	138.91747
P4	21	26.04.2010	480	0	0	0	135.160718
P4	22	25.05.2010	509	324.138523	0.0100071121	130.998372	122.046133
P4	23	24.06.2010	539	312.856596	0.0220135303	127.625455	116.888183
P4	24	25.07.2010	570	318.070412	0.0440680856	124.498681	112.026913
P4	25	30.07.2010	575	320.944304	0.0480762136	120.5928	111.173431
P4	26	09.08.2010	585	324.48215	0.0559302693	119.058026	109.371649
P4	27	23.08.2010	599	305.760611	0.0615789532	118.100344	107.262225
P4	28	23.09.2010	630	314.779194	0.0837362922	117.121288	101.980023
P4	29	23.10.2010	660	321.126988	0.105481906	113.498092	97.1477993
P4	30	21.11.2010	689	312.845818	0.153631514	112.217045	93.0990072
P4	31	22.12.2010	720	305.469014	0.22279574	108.762771	89.1376374
P4	32	20.01.2011	749	313.916328	0.299472034	106.88188	85.3199255
P4	33	20.02.2011	780	329.112449	0.394381082	103.963328	81.5351879
P4	34	22.03.2011	810	315.331422	0.445757577	102.234122	78.7132569
P4	35	20.04.2011	839	313.903649	0.506130724	100.38219	76.0845732
P4	36	21.05.2011	870	310.955095	0.564065074	99.213528	73.4848291
P4	37	20.06.2011	900	311.149647	0.622322906	98.8274214	71.1917745
P4	38	20.07.2011	930	318.90987	0.69603041	97.4850116	68.9730413
P4	39	20.08.2011	961	322.295997	0.761793303	96.7072827	66.9796227
P4	40	19.09.2011	991	320.344118	0.810442038	95.5372419	65.1945492
P4	41	20.10.2011	1022	320.237098	0.861812224	95.9874698	63.5851996
P4	42	19.11.2011	1052	310.531343	0.879696519	94.8546607	62.3799172
P4	43	20.12.2011	1083	321.771444	0.957216339	94.7815762	60.8321179
P4	44	19.01.2012	1113	325.1654	1.08033973	94.6381652	59.5849232
P4	45	18.02.2012	1143	319.51789	1.18510975	92.4504579	58.7022256
P4	46	20.03.2012	1174	317.094418	1.28400194	94.3444485	57.8973999
P4	47	19.04.2012	1204	317.733723	1.37768731	93.8404415	57.183693
P4	48	20.05.2012	1235	325.609039	1.5000713	93.839752	56.2881344
P4	49	19.06.2012	1265	316.123601	1.52341896	93.3433293	55.8395122
P4	50	20.07.2012	1296	319.577964	1.6004462	93.3295398	55.23892
P4	51	19.08.2012	1326	314.529999	1.62242089	93.396419	54.9509995
P4	52	18.09.2012	1356	310.034324	1.63747551	92.546295	54.6952254
P4	53	19.10.2012	1387	315.59444	1.70278029	93.5143194	54.2653612
P4	54	18.11.2012	1417	320.20544	1.75842981	93.5867143	53.9949661
P4	55	19.12.2012	1448	309.077012	1.72028824	92.9806649	53.978002
P4	56	18.01.2013	1478	311.21505	1.74941971	93.2343921	53.8067789
P4	57	18.02.2013	1509	319.668255	1.8138447	93.0571968	53.5727974
P4	58	20.03.2013	1539	318.254923	1.81843705	93.5867143	53.5830123
P4	59	20.04.2013	1570	315.832831	1.81259935	92.3704787	53.7146373
P4	60	20.05.2013	1600	313.771848	1.8049918	92.5593951	53.8822499
P4	61	19.06.2013	1630	305.295454	1.75580587	92.5607741	54.2099387
P4	62	20.07.2013	1661	322.437234	1.85598625	92.6104163	54.0696779
P4	63	19.08.2013	1691	314.175964	1.80791605	92.1360568	54.3673286
P4	64	19.09.2013	1722	300.94967	1.72432001	93.1764761	54.9319734
P4	65	19.10.2013	1752	313.668399	1.79078127	92.9482596	54.951071
P4	66	19.11.2013	1783	313.451891	1.78468899	92.7565852	55.163997
P4	67	19.12.2013	1813	316.876727	1.79902286	92.6848797	55.3087466
P4	68	19.01.2014	1844	318.191796	1.80047449	92.2870521	55.5412608
P4	69	18.02.2014	1874	321.565125	1.81384453	92.7531379	55.6998547
P4	70	20.03.2014	1904	311.737348	1.75023243	93.2826554	56.0736894
P4	71	20.04.2014	1935	310.402578	1.73191202	92.77658	56.3989559
P4	72	20.05.2014	1965	319.628678	1.77551238	92.5442266	56.4113047
P4	73	20.06.2014	1996	309.451936	1.70788396	93.338503	56.9341389
P4	74	20.07.2014	2026	323.296402	1.77591779	92.4070209	56.9097508
P4	75	20.08.2014	2057	316.086364	1.72760566	93.8445784	57.2770744
P4	76	19.09.2014	2087	321.122335	1.74624513	92.620069	57.4323348
P4	77	19.10.2014	2117	315.851476	1.70809408	93.0675389	57.7653816
P4	78	19.11.2014	2148	312.93058	1.68112998	92.7110798	58.0757976
P4	79	19.12.2014	2178	318.78387	1.70288996	93.2702448	58.2473239
P4	80	19.01.2015	2209	320.695739	1.70379059	95.0097928	58.5336843
P4	81	18.02.2015	2239	311.994492	1.64572802	94.4933753	59.0856008
P4	82	21.03.2015	2270	320.645335	1.68105488	93.9817841	59.2518766
P4	83	20.04.2015	2300	322.706019	1.68260115	94.2941167	59.618808
P4	84	21.05.2015	2331	318.297015	1.64914532	94.287222	60.0997912
P4	85	20.06.2015	2361	324.537475	1.67328465	93.8728469	60.2818377
P4	86	20.07.2015	2391	324.483043	1.66570684	94.6526442	60.5597536
P4	87	20.08.2015	2422	315.044735	1.60535523	94.5650808	61.2113093
P4	88	19.09.2015	2452	319.79259	1.61955014	94.1258846	61.5008844
P4	89	20.10.2015	2483	309.927281	1.55689903	94.1369162	62.1749204
P4	90	19.11.2015	2513	318.160951	1.58804866	94.8388027	62.4085145
P4	91	20.12.2015	2544	319.68205	1.58699005	95.4807049	62.7676887
P4	92	19.01.2016	2574	323.515568	1.59809165	95.6420423	63.1379523
P4	93	18.02.2016	2604	314.16326	1.54237008	94.5899019	63.7428494
P4	94	20.03.2016	2635	316.512367	1.54487287	94.9511873	64.1090126
P4	95	19.04.2016	2665	327.890715	1.5954449	95.6048106	64.2894866
P4	96	20.05.2016	2696	307.954091	1.48852933	94.7567551	65.1165672
P4	97	19.06.2016	2726	311.39715	1.49418049	94.7939868	65.6288654
P4	98	20.07.2016	2757	318.872195	1.52393522	95.4041731	65.9069458
P4	99	19.08.2016	2787	315.442801	1.50143883	95.4620891	66.3848857
P4	100	18.09.2016	2817	320.65323	1.5221101	94.5588755	66.6518758
P4	101	19.10.2016	2848	311.79846	1.47287994	96.1832809	67.2943537
P4	102	18.11.2016	2878	309.117228	1.45111162	95.2297356	67.9337026
P4	103	19.12.2016	2909	317.55209	1.48617974	96.2646391	68.1718045
P4	104	18.01.2017	2939	314.436003	1.46678744	95.2311146	68.697865
P4	105	18.02.2017	2970	315.92293	1.46968967	95.1987092	69.0950143
P4	106	20.03.2017	3000	317.354012	1.4727878	96.0715858	69.5457755
P4	107	20.04.2017	3031	320.595724	1.48580586	96.038491	69.9327095
P4	108	20.05.2017	3061	315.287322	1.45816834	96.6045508	70.4462538
P4	109	19.06.2017	3091	309.994746	1.42901374	96.1267439	70.9858585
P4	110	20.07.2017	3122	315.303282	1.44856833	96.8513832	71.7076104
P4	111	19.08.2017	3152	320.823395	1.47119546	97.9510974	72.4895424
P4	112	19.09.2017	3183	320.174241	1.46685892	97.130621	73.3372674
P4	113	19.10.2017	3213	323.179193	1.4813171	97.547754	74.0499262
P4	114	19.11.2017	3244	314.068857	1.43802252	97.0699471	75.0253537
P4	115	19.12.2017	3274	327.771058	1.50363208	97.8207864	75.5448333
P4	116	19.01.2018	3305	314.830269	1.44458062	97.992466	76.568982
P4	117	18.02.2018	3335	322.864303	1.48456732	98.5233625	77.1315125
P4	118	20.03.2018	3365	305.766813	1.40528716	99.2583439	78.1560268
P4	119	20.04.2018	3396	315.308273	1.451527	98.8191477	78.6887235
P4	120	20.05.2018	3426	315.05308	1.45390957	98.8894743	79.4080444
P4	121	20.06.2018	3457	313.871314	1.45271616	99.714777	80.1689407
P4	122	20.07.2018	3487	318.867838	1.4821819	99.9898779	80.8355427
P4	123	20.08.2018	3518	318.548211	1.48857888	99.7078823	81.6049993
P4	124	19.09.2018	3548	310.000278	1.45369167	101.084766	82.5646466
P4	125	19.10.2018	3578	315.678025	1.48881475	100.178794	83.1664855
P4	126	19.11.2018	3609	305.068413	1.44542729	100.298763	84.1667622
P4	127	19.12.2018	3639	319.899238	1.52880185	100.304279	84.5888998
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P5	2	02.01.2009	1	0	0	152.315591	0
P5	3	03.01.2009	2	0	0	152.315591	0
P5	4	08.01.2009	7	0	0	150.604311	0
P5	5	16.01.2009	15	0	0	150.296805	0
P5	6	31.01.2009	30	0	0	149.59285	0
P5	7	01.03.2009	59	0	0	148.360067	0
P5	8	01.04.2009	90	0	0	147.996023	0
P5	9	30.04.2009	119	0	0	148.266987	0
P5	10	30.05.2009	149	0	0	146.940436	0
P5	11	30.06.2009	180	0	0	147.718165	0
P5	12	29.07.2009	209	0	0	146.929404	0
P5	13	29.08.2009	240	0	0	145.53942	0
P5	14	28.09.2009	270	0	0	144.756865	0
P5	15	27.10.2009	299	0	0	143.739199	0
P5	16	27.11.2009	330	0	0	143.196581	0
P5	17	26.12.2009	359	0	0	142.174778	0
P5	18	26.01.2010	390	0	0	138.983193	0
P5	19	25.02.2010	420	0	0	138.388175	0
P5	20	26.03.2010	449	0	0	137.835216	0
P5	21	26.04.2010	480	0	0	136.081878	0
P5	22	25.05.2010	509	0	0	133.465317	0
P5	23	24.06.2010	539	0	0	131.958812	0
P5	24	25.07.2010	570	0	0	129.615283	0
P5	25	30.07.2010	575	0	0	127.815061	0
P5	26	09.08.2010	585	0	0	127.932272	0
P5	27	23.08.2010	599	0	0	127.109727	0
P5	28	23.09.2010	630	0	0	126.69742	0
P5	29	23.10.2010	660	0	0	124.106369	0
P5	30	21.11.2010	689	0	0	122.410258	0
P5	31	22.12.2010	720	0	0	121.782146	0
P5	32	20.01.2011	749	0	0	120.583837	0
P5	33	20.02.2011	780	0	0	119.705444	0
P5	34	22.03.2011	810	0	0	118.502308	0
P5	35	20.04.2011	839	0	0	118.091381	0
P5	36	21.05.2011	870	0	0	116.335285	0
P5	37	20.06.2011	900	0	0	115.998821	0
P5	38	20.07.2011	930	0	0	115.982274	0
P5	39	20.08.2011	961	0	0	115.85541	0
P5	40	19.09.2011	991	0	0	115.462409	0
P5	41	20.10.2011	1022	0	0	114.405442	0
P5	42	19.11.2011	1052	0	0	115.287971	0
P5	43	20.12.2011	1083	0	0	114.151715	0
P5	44	19.01.2012	1113	0	0	114.326152	0
P5	45	18.02.2012	1143	0	0	114.390963	0
P5	46	20.03.2012	1174	0	0	114.00072	0
P5	47	19.04.2012	1204	0	0	112.824474	0
P5	48	20.05.2012	1235	0	0	112.917553	0
P5	49	19.06.2012	1265	0	0	112.63211	0
P5	50	20.07.2012	1296	0	0	112.958922	0
P5	51	19.08.2012	1326	0	0	112.887906	0
P5	52	18.09.2012	1356	0	0	112.511452	0
P5	53	19.10.2012	1387	0	0	112.710021	0
P5	54	18.11.2012	1417	0	0	111.678565	0
P5	55	19.12.2012	1448	0	0	111.810254	0
P5	56	18.01.2013	1478	0	0	113.002358	0
P5	57	18.02.2013	1509	0	0	111.995723	0
P5	58	20.03.2013	1539	0	0	112.032266	0
P5	59	20.04.2013	1570	0	0	112.099834	0
P5	60	20.05.2013	1600	0	0	112.516967	0
P5	61	19.06.2013	1630	0	0	111.663396	0
P5	62	20.07.2013	1661	0	0	112.472151	0
P5	63	19.08.2013	1691	0	0	112.338393	0
P5	64	19.09.2013	1722	0	0	111.723381	0
P5	65	19.10.2013	1752	0	0	112.971332	0
P5	66	19.11.2013	1783	0	0	112.832747	0
P5	67	19.12.2013	1813	0	0	113.719414	0
P5	68	19.01.2014	1844	0	0	113.40846	0
P5	69	18.02.2014	1874	0	0	113.50085	0
P5	70	20.03.2014	1904	0	0	112.376314	0
P5	71	20.04.2014	1935	0	0	113.467755	0
P5	72	20.05.2014	1965	0	0	113.731824	0
P5	73	20.06.2014	1996	0	0	113.564281	0
P5	74	20.07.2014	2026	0	0	113.680803	0
P5	75	20.08.2014	2057	0	0	113.433281	0
P5	76	19.09.2014	2087	0	0	113.46155	0
P5	77	19.10.2014	2117	0	0	113.303659	0
P5	78	19.11.2014	2148	0	0	112.926516	0
P5	79	19.12.2014	2178	0	0	113.349165	0
P5	80	19.01.2015	2209	0	0	114.160678	0
P5	81	18.02.2015	2239	0	0	113.642192	0
P5	82	21.03.2015	2270	0	0	113.809045	0
P5	83	20.04.2015	2300	0	0	113.732514	0
P5	84	21.05.2015	2331	0	0	114.217905	0
P5	85	20.06.2015	2361	0	0	114.15792	0
P5	86	20.07.2015	2391	0	0	113.817319	0
P5	87	20.08.2015	2422	0	0	114.632969	0
P5	88	19.09.2015	2452	0	0	115.323824	0
P5	89	20.10.2015	2483	0	0	114.382689	0
P5	90	19.11.2015	2513	0	0	115.173518	0
P5	91	20.12.2015	2544	0	0	115.322445	0
P5	92	19.01.2016	2574	0	0	114.938407	0
P5	93	18.02.2016	2604	0	0	115.880921	0
P5	94	20.03.2016	2635	0	0	116.335975	0
P5	95	19.04.2016	2665	0	0	115.525841	0
P5	96	20.05.2016	2696	0	0	115.989169	0
P5	97	19.06.2016	2726	0	0	116.457323	0
P5	98	20.07.2016	2757	0	0	115.480335	0
P5	99	19.08.2016	2787	0	0	116.685539	0
P5	100	18.09.2016	2817	0	0	116.445602	0
P5	101	19.10.2016	2848	0	0	115.851963	0
P5	102	18.11.2016	2878	0	0	116.663476	0
P5	103	19.12.2016	2909	0	0	116.831708	0
P5	104	18.01.2017	2939	0	0	116.715876	0
P5	105	18.02.2017	2970	0	0	116.692434	0
P5	106	20.03.2017	3000	0	0	116.852392	0
P5	107	20.04.2017	3031	0	0	117.784564	0
P5	108	20.05.2017	3061	0	0	117.465337	0
P5	109	19.06.2017	3091	0	0	116.843429	0
P5	110	20.07.2017	3122	0	0	117.493605	0
P5	111	19.08.2017	3152	0	0	117.660458	0
P5	112	19.09.2017	3183	0	0	117.677695	0
P5	113	19.10.2017	3213	0	0	118.836015	0
P5	114	19.11.2017	3244	0	0	118.443703	0
P5	115	19.12.2017	3274	0	0	118.424398	0
P5	116	19.01.2018	3305	0	0	118.61814	0
P5	117	18.02.2018	3335	0	0	119.202816	0
P5	118	20.03.2018	3365	0	0	119.986061	0
P5	119	20.04.2018	3396	0	0	119.640633	0
P5	120	20.05.2018	3426	0	0	119.666144	0
P5	121	20.06.2018	3457	0	0	119.57996	0
P5	122	20.07.2018	3487	0	0	120.790679	0
P5	123	20.08.2018	3518	0	0	120.475589	0
P5	124	19.09.2018	3548	0	0	121.193333	0
P5	125	19.10.2018	3578	0	0	121.199539	0
P5	126	19.11.2018	3609	0	0	121.884188	0
P5	127	19.12.2018	3639	0	0	122.018636	0
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P6	2	02.01.2009	1	0	0	0	0
P6	3	03.01.2009	2	0	0	0	0
P6	4	08.01.2009	7	0	0	0	0
P6	5	16.01.2009	15	0	0	0	0
P6	6	31.01.2009	30	0	0	0	0
P6	7	01.03.2009	59	0	0	0	0
